                 x                 y
-2.71784129E+00    5.66584112E+00
-2.72139953E+00    5.66413387E+00
-2.72495671E+00    5.66242438E+00
-2.72851280E+00    5.66071265E+00
-2.73206782E+00    5.65899869E+00
-2.73562176E+00    5.65728250E+00
-2.73917461E+00    5.65556408E+00
-2.74272639E+00    5.65384342E+00
-2.74627708E+00    5.65212054E+00
-2.74982669E+00    5.65039543E+00
-2.75337521E+00    5.64866808E+00
-2.75692264E+00    5.64693851E+00
-2.76046898E+00    5.64520672E+00
-2.76401423E+00    5.64347269E+00
-2.76755839E+00    5.64173644E+00
-2.77110146E+00    5.63999796E+00
-2.77464343E+00    5.63825726E+00
-2.77818431E+00    5.63651433E+00
-2.78172409E+00    5.63476918E+00
-2.78526277E+00    5.63302181E+00
-2.78880035E+00    5.63127222E+00
